0,248,130,0.656084656,2183.358401,3780,0.577608043,1164.545455,3780,0.308080808
1,231,147,0.611111111,1029.971988,3780,0.272479362,1069.090909,3780,0.282828283
2,225,153,0.595238095,1469.399175,3780,0.38872994,286.3636364,3780,0.075757576
3,235,143,0.621693122,910.912733,3780,0.240982204,973.6363636,3780,0.257575758
4,228,150,0.603174603,1764.533366,3780,0.466807769,725.4545455,3780,0.191919192
5,246,132,0.650793651,1328.179985,3780,0.351370367,859.0909091,3780,0.227272727
6,251,127,0.664021164,1710.56532,3780,0.452530508,992.7272727,3780,0.262626263
7,241,137,0.637566138,1878.555672,3780,0.4969724,687.2727273,3780,0.181818182
8,259,119,0.685185185,2384.161145,3780,0.630730462,1279.090909,3780,0.338383838
9,221,157,0.584656085,1900.559085,3780,0.502793409,1145.454545,3780,0.303030303
,2385,1395,63.0952381,16560.19687,37800,30.46382799,9182.727273,37800,19.54490045
